Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Puddle Duck Cottage,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²3 beds (2 singles, 1 double)","<span class=""bb58e7a787"">Entire holiday home</span>",Cranswick,,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Bootham House Apartment-Close to The Minster,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 70m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",York,,,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Rusholme Rooms,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 46m²5 beds (3 singles, 2 doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Manchester,,,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Edinburgh Waterfront Apartments,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 98m²4 beds (2 singles, 2 doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Leith, Edinburgh",,,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Exquisite Hidden Gems of Harrogate,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 85m²4 beds (2 singles, 1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Harrogate City Centre, Harrogate",,,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Second Nest Ramsgate,Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 100m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Ramsgate,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
"BEST PRICE - Superb Brand New Southampton City Apartments, Single Beds or King Size & Sofabed - AMAZING location FREE PARKING","Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 58m²5 beds (4 singles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Southampton City Centre, Southampton",,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Host & Stay - The Old School House,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 92m²3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Pickering,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
"Host & Stay - The View, Hudsons Yard House","Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 62m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Whitby,,,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Host & Stay - Jet Cottage,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Whitby,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 129,575</span>",,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
White Hall Portrush,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 130m²4 beds (2 singles, 1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Portrush,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 86,796</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 94,343</span>","<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Ocean Walk - By My Getaways - Free Parking for one vehicle,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 40m²5 beds (4 singles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Brighton City Centre, Brighton & Hove","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 112,686</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 174,977</span>","<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Church Lane Apartments,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 40m²2 beds (1 single, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Boston,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 74,861</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 81,371</span>","<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Austens Luxury Apartments,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 80m²3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Torquay City Centre, Torquay","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 91,395</span>",,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Icona - Stylish apartment in brand new development!,Entire apartment • 2 bedrooms • 2 bathrooms • 947m²2 double beds,"<span class=""bb58e7a787"">Entire apartment</span>",York,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 100,900</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 109,674</span>","<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
St Margarets Modern Georgian 2 bedroom apartment,Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²2 double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Ryde,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 97,345</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 105,809</span>","<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Host & Stay - Eden Cottage,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 90m²3 beds (2 doubles, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Holy Island,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 155,372</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Host & Stay - Holly Brook Barn,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 100m²3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Farlington,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 79,160</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Portfolio Apartments - Welwyn Business Park,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Welwyn Garden City,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 67,809</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 73,706</span>","<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Host & Stay - Ramblers Rest Cottage,Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 81m²2 double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Greenhead,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 76,212</span>",,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Tinto View Apartment,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 120m²3 beds (2 doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Carstairs,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 89,047</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 96,790</span>","<div aria-label=""Scored 7.1 "" class=""b5cd09854e d10a6220b4"">7.1</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Thornaby Cottage,Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 74m²2 double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Whitby,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 121,039</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 131,565</span>","<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Stunning Duplex of Nottingham - Parking,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 75m²4 beds (2 doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire apartment</span>",Nottingham,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 94,797</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 103,041</span>","<div aria-label=""Scored 6.8 "" class=""b5cd09854e d10a6220b4"">6.8</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
The Exquisite Gem of Yorkshire - Duplex - Penthouse - Netflix,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 70m²3 double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Batley Carr,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 103,884</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 112,917</span>","<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Ashwood Holiday Cottage.,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 132m²3 beds (1 single, 2 doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Ashford,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 92,221</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 100,240</span>","<div aria-label=""Scored 9.7 "" class=""b5cd09854e d10a6220b4"">9.7</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
APARTMENTS OF LIVERPOOL,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 30m²3 beds (1 single, 1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Anfield, Liverpool","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 113,390</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 123,251</span>","<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Beautiful Apartment,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²3 beds (2 doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Bristol,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 94,933</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 103,188</span>","<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Glyndwr - Berwyn House,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 88m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Wrexham,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 94,373</span>",,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
"Coventry Stylish House, City Centre, Free Parking, Sleeps 5, by EMPOWER HOMES","Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²4 beds (2 singles, 1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Spon End,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 71,117</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 77,301</span>","<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
City Centre Orange Apartments - Portland Street,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 95m²2 double beds,"<span class=""bb58e7a787"">Entire apartment</span>","Aberdeen City Centre, Aberdeen","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 115,276</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 125,300</span>","<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Racecourse Garden Collection,"Entire apartment • 2 bedrooms • 1 living room • 1 kitchen • 70m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Chester,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 120,294</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 130,754</span>","<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Richmond Apartments by Switchback Stays,Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²2 double beds,"<span class=""bb58e7a787"">Entire apartment</span>","Cardiff Outskirts, Cardiff","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 108,604</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 147,559</span>","<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Luxury Harley Street Apartments,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²2 beds (1 single, 1 double)","<span class=""bb58e7a787"">Entire apartment</span>","Westminster Borough, London","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 486,273</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Abbey View,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 110m²3 beds (1 single, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Kelso,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 78,768</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 97,292</span>","<div aria-label=""Scored 9.6 "" class=""b5cd09854e d10a6220b4"">9.6</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Puddle Duck Cottage,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²3 beds (2 singles, 1 double)","<span class=""bb58e7a787"">Entire holiday home</span>",Cranswick,,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Bootham House Apartment-Close to The Minster,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 70m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",York,,,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Rusholme Rooms,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 46m²5 beds (3 singles, 2 doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Manchester,,,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Edinburgh Waterfront Apartments,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 98m²4 beds (2 singles, 2 doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Leith, Edinburgh",,,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Exquisite Hidden Gems of Harrogate,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 85m²4 beds (2 singles, 1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Harrogate City Centre, Harrogate",,,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Second Nest Ramsgate,Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 100m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Ramsgate,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Host & Stay - Chilton at Carlill House,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 97m²3 beds (1 single, 2 extra-large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Whitby,,,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
